area,name,category,url,website,description
Poonamallee,Voltech HR Services Private Limited,fintech,https://www.google.com/maps/place/Voltech+HR+Services+Private+Limited/data=!4m7!3m6!1s0x3a5261390f6c6a9d:0xf69cd9cf22daa167!8m2!3d13.0406967!4d80.1313484!16s%2Fg%2F11f6ybkd2g!19sChIJnWpsDzlhUjoRZ6HaIs_ZnPY?authuser=0&hl=en&rclk=1,http://www.voltechhrservices.com/,Voltech HR Services Private Limited
Poonamallee,Finaara,fintech,https://www.google.com/maps/place/Finaara/data=!4m7!3m6!1s0x3a5267b6700584ed:0xc4e935a1196b268!8m2!3d13.0414312!4d80.2590272!16s%2Fg%2F11fr33_65g!19sChIJ7YQFcLZnUjoRaLKWEVqTTgw?authuser=0&hl=en&rclk=1,https://www.finaara.com/,Finaara
Poonamallee,iFive Technology Private Limited | ERP | CRM | HRMS | IoT software in Chennai,fintech,https://www.google.com/maps/place/iFive+Technology+Private+Limited+%7C+ERP+%7C+CRM+%7C+HRMS+%7C+IoT+software+in+Chennai/data=!4m7!3m6!1s0x3a526722f5fca871:0xedea3f4a8e3a3362!8m2!3d13.0271061!4d80.1856733!16s%2Fg%2F11cp5rgjmm!19sChIJcaj89SJnUjoRYjM6jko_6u0?authuser=0&hl=en&rclk=1,https://www.ifive.in/,iFive Technology Private Limited | ERP | CRM | HRMS | IoT software in Chennai
Poonamallee,Ionixx Technologies Private Limited,fintech,https://www.google.com/maps/place/Ionixx+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a525e7895e11143:0xbd7b8d89434bc6de!8m2!3d12.9800362!4d80.2513425!16s%2Fg%2F11b77pyfh4!19sChIJQxHhlXheUjoR3sZLQ4mNe70?authuser=0&hl=en&rclk=1,http://www.ionixxtech.com/,Ionixx Technologies Private Limited
Poonamallee,Kairaa Tech serve pvt ltd,fintech,https://www.google.com/maps/place/Kairaa+Tech+serve+pvt+ltd/data=!4m7!3m6!1s0x424bead677b3c9a5:0x9f8bd89bdca64146!8m2!3d12.9228435!4d80.1647652!16s%2Fg%2F11sc44mjzn!19sChIJpcmzd9bqS0IRRkGm3JvYi58?authuser=0&hl=en&rclk=1,https://kairaatechserve.com/,Kairaa Tech serve pvt ltd
Poonamallee,Sterling Software Private Limited,fintech,https://www.google.com/maps/place/Sterling+Software+Private+Limited/data=!4m7!3m6!1s0x3a525d1338f03c9f:0x89dcba088d483fc8!8m2!3d12.9893403!4d80.2502333!16s%2Fg%2F11gfng_d78!19sChIJnzzwOBNdUjoRyD9IjQi63Ik?authuser=0&hl=en&rclk=1,https://sterlingsoftware.global/,Sterling Software Private Limited
Poonamallee,Wealth India Financial Services Pvt. Ltd (FundsIndia),fintech,https://www.google.com/maps/place/Wealth+India+Financial+Services+Pvt.+Ltd+%28FundsIndia%29/data=!4m7!3m6!1s0x3a5266421f4d4e45:0xa89a364b16eda65d!8m2!3d13.0540778!4d80.2510827!16s%2Fm%2F0zg6d3v!19sChIJRU5NH0JmUjoRXabtFks2mqg?authuser=0&hl=en&rclk=1,https://www.fundsindia.com/,Wealth India Financial Services Pvt. Ltd (FundsIndia)
Poonamallee,Creditmantri Finserve Private Ltd,fintech,https://www.google.com/maps/place/Creditmantri+Finserve+Private+Ltd/data=!4m7!3m6!1s0x3a5266350746dc63:0xc0ce8cd058060874!8m2!3d13.0613!4d80.2611!16s%2Fg%2F1tf78jc5!19sChIJY9xGBzVmUjoRdAgGWNCMzsA?authuser=0&hl=en&rclk=1,https://www.creditmantri.com/,Creditmantri Finserve Private Ltd
Poonamallee,NEXDHA FINTECH PRIVATE LIMITED,fintech,https://www.google.com/maps/place/NEXDHA+FINTECH+PRIVATE+LIMITED/data=!4m7!3m6!1s0x3a52674dd83be661:0xa2033746ab95d74c!8m2!3d13.0412159!4d80.2109726!16s%2Fg%2F11mdtlxfcb!19sChIJYeY72E1nUjoRTNeVq0Y3A6I?authuser=0&hl=en&rclk=1,https://nexdhafin.com/,NEXDHA FINTECH PRIVATE LIMITED
Poonamallee,Finserv Technologies Pvt Ltd,fintech,https://www.google.com/maps/place/Finserv+Technologies+Pvt+Ltd/data=!4m7!3m6!1s0x3a526740d3fc6df5:0x67c4e90310484aea!8m2!3d13.0704615!4d80.2277956!16s%2Fg%2F11fj6xz435!19sChIJ9W3800BnUjoR6kpIEAPpxGc?authuser=0&hl=en&rclk=1,N/A,Finserv Technologies Pvt Ltd
Poonamallee,Gramosoft Private Limited,IT,https://www.google.com/maps/place/Gramosoft+Private+Limited/data=!4m7!3m6!1s0xa3fa807b8c2b97a7:0x653d92185f753be0!8m2!3d13.0404885!4d80.1362989!16s%2Fg%2F11v150c_gd!19sChIJp5crjHuA-qMR4Dt1XxiSPWU?authuser=0&hl=en&rclk=1,https://gramosoft.tech/,Gramosoft Private Limited
Poonamallee,PASInfotech Pvt Ltd,IT,https://www.google.com/maps/place/PASInfotech+Pvt+Ltd/data=!4m7!3m6!1s0x3a5261bb2929597b:0x8e70f483fd480f5f!8m2!3d13.0459735!4d80.1309752!16s%2Fg%2F11f5472gx_!19sChIJe1kpKbthUjoRXw9I_YP0cI4?authuser=0&hl=en&rclk=1,https://pasinfotech.com/,PASInfotech Pvt Ltd
Poonamallee,"Pumo Technovation - CAD Training, Full Stack Developer Training, SAP, PLC, UI UX, Graphic Design, Mechanical Design, Embedded",IT,"https://www.google.com/maps/place/Pumo+Technovation+-+CAD+Training,+Full+Stack+Developer+Training,+SAP,+PLC,+UI+UX,+Graphic+Design,+Mechanical+Design,+Embedded/data=!4m7!3m6!1s0x3a52614dfc401d59:0xdecfdea85336d16b!8m2!3d13.0459445!4d80.1187713!16s%2Fg%2F11w994xgt1!19sChIJWR1A_E1hUjoRa9E2U6jez94?authuser=0&hl=en&rclk=1",https://www.pumotechnovation.com/,"Pumo Technovation - CAD Training, Full Stack Developer Training, SAP, PLC, UI UX, Graphic Design, Mechanical Design, Embedded"
Poonamallee,Vish Gyana Technology Solutions Pvt Ltd - Porur Branch,IT,https://www.google.com/maps/place/Vish+Gyana+Technology+Solutions+Pvt+Ltd+-+Porur+Branch/data=!4m7!3m6!1s0x3a525ee67ae85bb3:0xe9b6874b920b83b8!8m2!3d13.0247995!4d80.1764923!16s%2Fg%2F11c5bjlp4t!19sChIJs1voeuZeUjoRuIMLkkuHtuk?authuser=0&hl=en&rclk=1,https://vgts.tech/,Vish Gyana Technology Solutions Pvt Ltd - Porur Branch
Poonamallee,Reliance Digital,IT,https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5261b80ad743b1:0xc4ab85ac56639363!8m2!3d13.0436686!4d80.1206743!16s%2Fg%2F11cp5j4l__!19sChIJsUPXCrhhUjoRY5NjVqyFq8Q?authuser=0&hl=en&rclk=1,https://www.reliancedigitalstores.in/reliance-digital-poonamallee-chennai-electronics-retail-and-repair-shop-ponamallee-chennai-208801/Home?utm_source=locator&utm_medium=googleplaces,Reliance Digital
Poonamallee,CompTechHeal,IT,https://www.google.com/maps/place/CompTechHeal/data=!4m7!3m6!1s0x3a528bba9acbd04b:0x7a52666ae1f7e478!8m2!3d13.0330171!4d80.0899109!16s%2Fg%2F11w8xh01qz!19sChIJS9DLmrqLUjoReOT34WpmUno?authuser=0&hl=en&rclk=1,N/A,CompTechHeal
Poonamallee,Gen Digital Inc. (formerly Symantec Corporation and NortonLifeLock Inc.),IT,https://www.google.com/maps/place/Gen+Digital+Inc.+%28formerly+Symantec+Corporation+and+NortonLifeLock+Inc.%29/data=!4m7!3m6!1s0x3a5260da9316d2df:0x5fd46086bb82165e!8m2!3d13.0234458!4d80.1750429!16s%2Fg%2F1vr1v201!19sChIJ39IWk9pgUjoRXhaCu4Zg1F8?authuser=0&hl=en&rclk=1,https://www.nortonlifelock.com/,Gen Digital Inc. (formerly Symantec Corporation and NortonLifeLock Inc.)
Poonamallee,"DLF Cyber City, Chennai",IT,"https://www.google.com/maps/place/DLF+Cyber+City,+Chennai/data=!4m7!3m6!1s0x3a52612071d1dd75:0xf85267f74d34b53d!8m2!3d13.0243124!4d80.1773124!16s%2Fm%2F0100n5kw!19sChIJdd3RcSBhUjoRPbU0TfdnUvg?authuser=0&hl=en&rclk=1",https://www.dlf.in/offices/chennai/dlfcybercitychennai,"DLF Cyber City, Chennai"
Poonamallee,NJS InfoTech,IT,https://www.google.com/maps/place/NJS+InfoTech/data=!4m7!3m6!1s0x3a5265fb2ac5e72f:0x5ed2bb91d4924163!8m2!3d13.0785201!4d80.2521706!16s%2Fg%2F11c37qghwx!19sChIJL-fFKvtlUjoRY0GS1JG70l4?authuser=0&hl=en&rclk=1,http://njsinfotech.com/,NJS InfoTech
Poonamallee,Grapb Associates,IT,https://www.google.com/maps/place/Grapb+Associates/data=!4m7!3m6!1s0x3a5261c68198b995:0x3a93e7468bd97f4e!8m2!3d13.0506012!4d80.0950542!16s%2Fg%2F11cnc6l0mc!19sChIJlbmYgcZhUjoRTn_Zi0bnkzo?authuser=0&hl=en&rclk=1,https://grapbassociates.com/,Grapb Associates
Guindy,KARYA Technologies (India) Pvt Ltd,tech,https://www.google.com/maps/place/KARYA+Technologies+%28India%29+Pvt+Ltd/data=!4m7!3m6!1s0x3a5267157e239629:0xa917171df33b337a!8m2!3d13.014143!4d80.209881!16s%2Fg%2F1pp2vj80k!19sChIJKZYjfhVnUjoRejM78x0XF6k?authuser=0&hl=en&rclk=1,http://www.karyatech.com/,KARYA Technologies (India) Pvt Ltd
Guindy,"iMindsoft Technologies Pvt. Ltd.,",tech,"https://www.google.com/maps/place/iMindsoft+Technologies+Pvt.+Ltd.,/data=!4m7!3m6!1s0x3a5266d1866a247f:0x6c25208e370256d0!8m2!3d13.0112031!4d80.2149917!16s%2Fg%2F11bbxngj7c!19sChIJfyRqhtFmUjoR0FYCN44gJWw?authuser=0&hl=en&rclk=1",https://imind.co.in/,"iMindsoft Technologies Pvt. Ltd.,"
Guindy,Niftysoft Solution Private Limited,tech,https://www.google.com/maps/place/Niftysoft+Solution+Private+Limited/data=!4m7!3m6!1s0x3a5267142c114c1d:0xb0fd40cead7fb6d2!8m2!3d13.0172303!4d80.2124932!16s%2Fg%2F1tgvc11t!19sChIJHUwRLBRnUjoR0rZ_rc5A_bA?authuser=0&hl=en&rclk=1,https://www.niftysoft.com/,Niftysoft Solution Private Limited
Guindy,Quadkast Technologies Private Limited,tech,https://www.google.com/maps/place/Quadkast+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a5267ee485db699:0xba1f7ae55a120e2a!8m2!3d13.0161459!4d80.2003399!16s%2Fg%2F11c54wxzf6!19sChIJmbZdSO5nUjoRKg4SWuV6H7o?authuser=0&hl=en&rclk=1,https://www.quadkast.com/,Quadkast Technologies Private Limited
Guindy,Softcell Technologies Global Private Limited,tech,https://www.google.com/maps/place/Softcell+Technologies+Global+Private+Limited/data=!4m7!3m6!1s0x3a52665655555555:0x52612aee8c1a9913!8m2!3d13.0126886!4d80.2095374!16s%2Fg%2F1tp2ytkr!19sChIJVVVVVVZmUjoRE5kajO4qYVI?authuser=0&hl=en&rclk=1,https://www.softcell.com/,Softcell Technologies Global Private Limited
Guindy,DataWENS Technologies Pvt Ltd,tech,https://www.google.com/maps/place/DataWENS+Technologies+Pvt+Ltd/data=!4m7!3m6!1s0x3a52671fcf3cbb9f:0x1f0903f1a57ecc57!8m2!3d13.0254925!4d80.2074522!16s%2Fg%2F11f0kvm1jh!19sChIJn7s8zx9nUjoRV8x-pfEDCR8?authuser=0&hl=en&rclk=1,http://www.datawens.com/,DataWENS Technologies Pvt Ltd
Guindy,TVS Next Limited,tech,https://www.google.com/maps/place/TVS+Next+Limited/data=!4m7!3m6!1s0x3a525cf85ce33e15:0x4865a69bf84fad1b!8m2!3d13.0168599!4d80.215289!16s%2Fg%2F11c67wd8y_!19sChIJFT7jXPhcUjoRG61P-JumZUg?authuser=0&hl=en&rclk=1,https://tvsnext.com/,TVS Next Limited
Guindy,Digient Technologies,tech,https://www.google.com/maps/place/Digient+Technologies/data=!4m7!3m6!1s0x3a5267150c7f758b:0xcc1e8fae1eff144!8m2!3d13.0108763!4d80.2089914!16s%2Fg%2F11bw14_v39!19sChIJi3V_DBVnUjoRRPHv4frowQw?authuser=0&hl=en&rclk=1,http://www.digient.co/,Digient Technologies
Guindy,Sage Software Solutions Pvt Ltd | ERP & CRM Provider in Chennai,tech,https://www.google.com/maps/place/Sage+Software+Solutions+Pvt+Ltd+%7C+ERP+%26+CRM+Provider+in+Chennai/data=!4m7!3m6!1s0x3a526772d79966b7:0x429034d8b344a326!8m2!3d13.0161907!4d80.2005502!16s%2Fg%2F11c1wydk1m!19sChIJt2aZ13JnUjoRJqNEs9g0kEI?authuser=0&hl=en&rclk=1,https://www.sagesoftware.co.in/,Sage Software Solutions Pvt Ltd | ERP & CRM Provider in Chennai
Guindy,Welsoft Technologies Pvt Ltd.,tech,https://www.google.com/maps/place/Welsoft+Technologies+Pvt+Ltd./data=!4m7!3m6!1s0x3a526747bcaac4a3:0x388320f17566dfd8!8m2!3d13.0225323!4d80.2093711!16s%2Fg%2F11c2pdsb6_!19sChIJo8SqvEdnUjoR2N9mdfEggzg?authuser=0&hl=en&rclk=1,http://www.welsoftech.com/,Welsoft Technologies Pvt Ltd.
Guindy,CISCO Systems,tech,https://www.google.com/maps/place/CISCO+Systems/data=!4m7!3m6!1s0x3a52671559c64585:0x26e3cd1c2450d3c1!8m2!3d13.0126889!4d80.2093969!16s%2Fg%2F11bbw_ygvf!19sChIJhUXGWRVnUjoRwdNQJBzN4yY?authuser=0&hl=en&rclk=1,https://www.cisco.com/,CISCO Systems
Guindy,VEGA Intellisoft Pvt. Ltd (Corporate office),tech,https://www.google.com/maps/place/VEGA+Intellisoft+Pvt.+Ltd+%28Corporate+office%29/data=!4m7!3m6!1s0x3a52667eb3affe29:0xc45c08403b251e1!8m2!3d13.0121356!4d80.2030233!16s%2Fg%2F1tjxd27g!19sChIJKf6vs35mUjoR4VGyA4TARQw?authuser=0&hl=en&rclk=1,https://www.vegaintellisoft.com/,VEGA Intellisoft Pvt. Ltd (Corporate office)
Guindy,Nucleus Software Exports Limited,tech,https://www.google.com/maps/place/Nucleus+Software+Exports+Limited/data=!4m7!3m6!1s0x3a52676a7d015597:0xebf51e374913422a!8m2!3d13.0104581!4d80.2078302!16s%2Fg%2F1tfs984r!19sChIJl1UBfWpnUjoRKkITSTce9es?authuser=0&hl=en&rclk=1,https://www.nucleussoftware.com/,Nucleus Software Exports Limited
Guindy,Altair Engineering India (Chennai),tech,https://www.google.com/maps/place/Altair+Engineering+India+%28Chennai%29/data=!4m7!3m6!1s0x3a52673c22afba99:0x6098de9c3d78134a!8m2!3d13.0121463!4d80.2032266!16s%2Fg%2F11b6yhz5sd!19sChIJmbqvIjxnUjoRShN4PZzemGA?authuser=0&hl=en&rclk=1,https://www.altair.com/,Altair Engineering India (Chennai)
Guindy,Congruent Solutions Private Limited,tech,https://www.google.com/maps/place/Congruent+Solutions+Private+Limited/data=!4m7!3m6!1s0x3a52673fed4792f5:0xb0f312f84477c8fe!8m2!3d13.010627!4d80.2078172!16s%2Fg%2F1ptwlkgx4!19sChIJ9ZJH7T9nUjoR_sh3RPgS87A?authuser=0&hl=en&rclk=1,http://www.congruentsolutions.com/,Congruent Solutions Private Limited
Guindy,itTrident Software Development and Testing Company - Chennai,tech,https://www.google.com/maps/place/itTrident+Software+Development+and+Testing+Company+-+Chennai/data=!4m7!3m6!1s0x3a526658e977e759:0x98665c414411fb5f!8m2!3d13.0156026!4d80.2003419!16s%2Fg%2F11cmr0j1rk!19sChIJWed36VhmUjoRX_sRREFcZpg?authuser=0&hl=en&rclk=1,https://www.ittrident.com/,itTrident Software Development and Testing Company - Chennai
Guindy,FSM Software Global Solution Private Limited,tech,https://www.google.com/maps/place/FSM+Software+Global+Solution+Private+Limited/data=!4m7!3m6!1s0x3a526770eb137e79:0xf09bffcde6006efa!8m2!3d13.012299!4d80.209418!16s%2Fg%2F11tkbmqyv8!19sChIJeX4T63BnUjoR-m4A5s3_m_A?authuser=0&hl=en&rclk=1,https://www.fsmglobal.com/,FSM Software Global Solution Private Limited
Guindy,Ideas2IT Technology Services Private Limited,tech,https://www.google.com/maps/place/Ideas2IT+Technology+Services+Private+Limited/data=!4m7!3m6!1s0x3a526683d984fe41:0x6620785a387c0cea!8m2!3d13.0146972!4d80.2098019!16s%2Fg%2F1hf129l0x!19sChIJQf6E2YNmUjoR6gx8OFp4IGY?authuser=0&hl=en&rclk=1,https://www.ideas2it.com/,Ideas2IT Technology Services Private Limited
Guindy,M8 IT Solutions Pvt Ltd - Software Company in Chennai,tech,https://www.google.com/maps/place/M8+IT+Solutions+Pvt+Ltd+-+Software+Company+in+Chennai/data=!4m7!3m6!1s0x3a5267fe17848c11:0x9adf8d109f7a7293!8m2!3d13.0157016!4d80.198598!16s%2Fg%2F11stjchhsv!19sChIJEYyEF_5nUjoRk3J6nxCN35o?authuser=0&hl=en&rclk=1,https://m8itsolutions.com/,M8 IT Solutions Pvt Ltd - Software Company in Chennai
Guindy,Tamarai Tech Park,tech,https://www.google.com/maps/place/Tamarai+Tech+Park/data=!4m7!3m6!1s0x3a526738baf4e665:0x379142ef5437823b!8m2!3d13.0121542!4d80.203246!16s%2Fg%2F11clyxd284!19sChIJZeb0ujhnUjoRO4I3VO9CkTc?authuser=0&hl=en&rclk=1,https://www.tamarai.work/,Tamarai Tech Park
Guindy,"Aithent Technologies Private Ltd.,",tech,"https://www.google.com/maps/place/Aithent+Technologies+Private+Ltd.,/data=!4m7!3m6!1s0x3a52676c9f698233:0xb862099a1bdeadc0!8m2!3d13.0123433!4d80.2101708!16s%2Fg%2F11b6v0c7vm!19sChIJM4Jpn2xnUjoRwK3eG5oJYrg?authuser=0&hl=en&rclk=1",N/A,"Aithent Technologies Private Ltd.,"
Guindy,Dhyan Networks and Technologies Private Limited,tech,https://www.google.com/maps/place/Dhyan+Networks+and+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a5266858b5e3bbd:0x2e527d580f6f26c2!8m2!3d13.0140218!4d80.1998088!16s%2Fg%2F1tfvrctt!19sChIJvTtei4VmUjoRwiZvD1h9Ui4?authuser=0&hl=en&rclk=1,http://www.dhyan.com/,Dhyan Networks and Technologies Private Limited
Guindy,Reveille Technologies,tech,https://www.google.com/maps/place/Reveille+Technologies/data=!4m7!3m6!1s0x3a52673db37db801:0x2a8cb09ff5f9a42a!8m2!3d13.018876!4d80.2069541!16s%2Fg%2F1pv19tr2p!19sChIJAbh9sz1nUjoRKqT59Z-wjCo?authuser=0&hl=en&rclk=1,http://www.reveilletechnologies.com/,Reveille Technologies
Guindy,Synic Systems Pvt Ltd,tech,https://www.google.com/maps/place/Synic+Systems+Pvt+Ltd/data=!4m7!3m6!1s0x3a52675c2c300001:0x1203c473fd759758!8m2!3d13.0123706!4d80.2034604!16s%2Fg%2F12llr099w!19sChIJAQAwLFxnUjoRWJd1_XPEAxI?authuser=0&hl=en&rclk=1,http://www.synicsys.com/,Synic Systems Pvt Ltd
Guindy,Fantabee IoE Labs Private Limited,tech,https://www.google.com/maps/place/Fantabee+IoE+Labs+Private+Limited/data=!4m7!3m6!1s0x3a526734e18a3bcb:0x880c0f3e7418f6fe!8m2!3d13.0145693!4d80.2017432!16s%2Fg%2F11h_6hn6lh!19sChIJyzuK4TRnUjoR_vYYdD4PDIg?authuser=0&hl=en&rclk=1,https://www.fantabee.com/,Fantabee IoE Labs Private Limited
Guindy,"Quinte Financial Technologies, Inc.",fintech,"https://www.google.com/maps/place/Quinte+Financial+Technologies,+Inc./data=!4m7!3m6!1s0x3a52678b9ecca79d:0xc7c75192d85aa65e!8m2!3d13.0136808!4d80.2099171!16s%2Fg%2F11qnj_3w3l!19sChIJnafMnotnUjoRXqZa2JJRx8c?authuser=0&hl=en&rclk=1",N/A,"Quinte Financial Technologies, Inc."
Guindy,EPIKInDiFi Software & Solutions Private Limited,fintech,https://www.google.com/maps/place/EPIKInDiFi+Software+%26+Solutions+Private+Limited/data=!4m7!3m6!1s0x3a5267200ccedf07:0xb30915dc87d853a8!8m2!3d13.0032489!4d80.2113058!16s%2Fg%2F11hbld9kg7!19sChIJB9_ODCBnUjoRqFPYh9wVCbM?authuser=0&hl=en&rclk=1,N/A,EPIKInDiFi Software & Solutions Private Limited
Guindy,CredoPay Technology Services Pvt Ltd,fintech,https://www.google.com/maps/place/CredoPay+Technology+Services+Pvt+Ltd/data=!4m7!3m6!1s0x3a526747f6b2008b:0x7816ae67c3c00fba!8m2!3d12.9914059!4d80.2191246!16s%2Fg%2F11k6k_x5yj!19sChIJiwCy9kdnUjoRug_Aw2euFng?authuser=0&hl=en&rclk=1,https://credopay.com/,CredoPay Technology Services Pvt Ltd
Guindy,Tech Fini,fintech,https://www.google.com/maps/place/Tech+Fini/data=!4m7!3m6!1s0x3a5267406aaaaaab:0x74b362d91f8b10dd!8m2!3d13.0100275!4d80.2084273!16s%2Fg%2F11st7d4zwx!19sChIJq6qqakBnUjoR3RCLH9lis3Q?authuser=0&hl=en&rclk=1,http://techfini.com/,Tech Fini
Guindy,Spendflo,fintech,https://www.google.com/maps/place/Spendflo/data=!4m7!3m6!1s0x3a52673807b80095:0xf4c40eee82a87555!8m2!3d13.0149457!4d80.2014962!16s%2Fg%2F11ty45sv53!19sChIJlQC4BzhnUjoRVXWogu4OxPQ?authuser=0&hl=en&rclk=1,http://www.spendflo.com/,Spendflo
Guindy,Tenmiles Technologies,fintech,https://www.google.com/maps/place/Tenmiles+Technologies/data=!4m7!3m6!1s0x3a5267157e356b53:0x20312718fc514da4!8m2!3d13.0141684!4d80.2099036!16s%2Fg%2F11b62nnw62!19sChIJU2s1fhVnUjoRpE1R_BgnMSA?authuser=0&hl=en&rclk=1,http://tenmiles.com/,Tenmiles Technologies
Guindy,Rifluxyss Softwares PVT LTD,fintech,https://www.google.com/maps/place/Rifluxyss+Softwares+PVT+LTD/data=!4m7!3m6!1s0x3a526766189128d7:0x68e28e0be10ea06a!8m2!3d13.0006966!4d80.2135012!16s%2Fg%2F11b633411r!19sChIJ1yiRGGZnUjoRaqAO4QuO4mg?authuser=0&hl=en&rclk=1,http://www.invouch.com/,Rifluxyss Softwares PVT LTD
Guindy,Futuretech Corporate Services,fintech,https://www.google.com/maps/place/Futuretech+Corporate+Services/data=!4m7!3m6!1s0x3a52673e5c5ce205:0x94ce0396fdf4350c!8m2!3d13.0158804!4d80.2075573!16s%2Fg%2F11xmw9lfc!19sChIJBeJcXD5nUjoRDDX0_ZYDzpQ?authuser=0&hl=en&rclk=1,http://www.futuretech.co.in/,Futuretech Corporate Services
Guindy,ACE Software Solutions Pvt Ltd,fintech,https://www.google.com/maps/place/ACE+Software+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3a52669470c1b127:0xe3512b101f4ee3ad!8m2!3d13.0187811!4d80.2067274!16s%2Fg%2F1tfqpcjr!19sChIJJ7HBcJRmUjoRreNOHxArUeM?authuser=0&hl=en&rclk=1,http://www.acesoft.in/,ACE Software Solutions Pvt Ltd
Guindy,FinTags Technologies Private Limited,fintech,https://www.google.com/maps/place/FinTags+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a5267bb84ef9a2d:0xea983bb2b0ed38aa!8m2!3d13.0151931!4d80.2038949!16s%2Fg%2F11y54drnq9!19sChIJLZrvhLtnUjoRqjjtsLI7mOo?authuser=0&hl=en&rclk=1,https://fintags.in/,FinTags Technologies Private Limited
Guindy,Alldigi Tech Limited,fintech,https://www.google.com/maps/place/Alldigi+Tech+Limited/data=!4m7!3m6!1s0x3a525d8ff4e91b61:0x930e14e779cfa2b2!8m2!3d12.9791717!4d80.2206931!16s%2Fg%2F1thllhn7!19sChIJYRvp9I9dUjoRsqLPeecUDpM?authuser=0&hl=en&rclk=1,https://www.allsectech.com/,Alldigi Tech Limited
Guindy,Ruah Tech Solutions,fintech,https://www.google.com/maps/place/Ruah+Tech+Solutions/data=!4m7!3m6!1s0x3a52675104fa5ae1:0x3e7da0b9e157073e!8m2!3d12.9956751!4d80.1953266!16s%2Fg%2F11dywsbn6c!19sChIJ4Vr6BFFnUjoRPgdX4bmgfT4?authuser=0&hl=en&rclk=1,http://ruahtech.com.au/,Ruah Tech Solutions
Guindy,Zecklance Global Services Pvt Ltd,IT,https://www.google.com/maps/place/Zecklance+Global+Services+Pvt+Ltd/data=!4m7!3m6!1s0x3a5267fdf4258b15:0x5c1ed9edb840832a!8m2!3d13.0102327!4d80.208763!16s%2Fg%2F11vb0wzkbt!19sChIJFYsl9P1nUjoRKoNAuO3ZHlw?authuser=0&hl=en&rclk=1,http://www.zecklance.in/,Zecklance Global Services Pvt Ltd
Guindy,"Dell Technologies, Chennai",IT,"https://www.google.com/maps/place/Dell+Technologies,+Chennai/data=!4m7!3m6!1s0x3a526739350f3f2b:0x9d1336b09d5cc24a!8m2!3d13.0154293!4d80.2040952!16s%2Fg%2F1hm33v0mv!19sChIJKz8PNTlnUjoRSsJcnbA2E50?authuser=0&hl=en&rclk=1",N/A,"Dell Technologies, Chennai"
Guindy,Seehash Softwares Pvt. Ltd.,IT,https://www.google.com/maps/place/Seehash+Softwares+Pvt.+Ltd./data=!4m7!3m6!1s0x3a526739e47d9deb:0x557d700cbebbdbec!8m2!3d13.0158539!4d80.1989123!16s%2Fg%2F11cn7vjhzr!19sChIJ65195DlnUjoR7Nu7vgxwfVU?authuser=0&hl=en&rclk=1,http://www.seehash.com/,Seehash Softwares Pvt. Ltd.
Guindy,Predigle India Pvt. Ltd. - an EsperGroup Company,IT,https://www.google.com/maps/place/Predigle+India+Pvt.+Ltd.+-+an+EsperGroup+Company/data=!4m7!3m6!1s0x3a526703577c94a5:0x5b4c9cc8fa0baa38!8m2!3d13.0170101!4d80.2060516!16s%2Fg%2F11jy_s_wwc!19sChIJpZR8VwNnUjoROKoL-sicTFs?authuser=0&hl=en&rclk=1,https://www.predigle.com/,Predigle India Pvt. Ltd. - an EsperGroup Company
Guindy,Wondersoft Pvt Ltd - GDC,IT,https://www.google.com/maps/place/Wondersoft+Pvt+Ltd+-+GDC/data=!4m7!3m6!1s0x3a52678bd0dca99f:0x42abbf08ace36e19!8m2!3d13.0138182!4d80.1998411!16s%2Fg%2F11ststtg2p!19sChIJn6nc0ItnUjoRGW7jrAi_q0I?authuser=0&hl=en&rclk=1,https://www.wondersoft.com/,Wondersoft Pvt Ltd - GDC
Velachery,VeeTee Technologies Pvt Ltd I Best Software Company Chennai I Top Android & ios Mobile Application Development,tech,https://www.google.com/maps/place/VeeTee+Technologies+Pvt+Ltd+I+Best+Software+Company+Chennai+I+Top+Android+%26+ios+Mobile+Application+Development/data=!4m7!3m6!1s0x3a526762f5c9c2e5:0x8d0e945d66ba6f7b!8m2!3d12.9909266!4d80.2182491!16s%2Fg%2F1q69vyhqp!19sChIJ5cLJ9WJnUjoRe2-6Zl2UDo0?authuser=0&hl=en&rclk=1,https://veeteetechnologies.com/,VeeTee Technologies Pvt Ltd I Best Software Company Chennai I Top Android & ios Mobile Application Development
Velachery,Codvo Tech,tech,https://www.google.com/maps/place/Codvo+Tech/data=!4m7!3m6!1s0x3a526767b1918ca5:0xa94659aa2d015e26!8m2!3d12.994012!4d80.213546!16s%2Fg%2F11r8rd3435!19sChIJpYyRsWdnUjoRJl4BLapZRqk?authuser=0&hl=en&rclk=1,https://codvotech.com/,Codvo Tech
